id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
43294049,Simple Pleasures on the Beach at Kits Point,344739220,Joan,,Kitsilano,49.27409,-123.15169,Entire home/apt,251,1,47,2020-11-21,3.26,1,0
43295734,Large Bedroom with Private Bathroom,5041866,Daniel,,Oakridge,49.22587,-123.12018,Private room,43,30,1,2020-09-19,0.09,3,0
43303093,Bright & Beautiful Sanctuary in the Best Area,12940315,Aliyah,,Kitsilano,49.26803,-123.14771,Entire home/apt,289,30,0,,,1,13
43318977,1431 Haro - 2 Bedroom located Downtown Vancouver,231663454,Plan A,,West End,49.28668,-123.13075,Entire home/apt,158,30,0,,,67,126
43325188,PPRM Orchid Queen Elizabeth Park 2BR & 2Bath Condo,341813832,Pprm,,South Cambie,49.23944,-123.11749,Entire home/apt,266,30,33,2021-07-12,2.77,4,50
43335892,Room in Fully Renovated House,5041866,Daniel,,Oakridge,49.22396,-123.12185,Private room,32,30,0,,,3,0
43348428,2-bedroom suite in the heart of Kitsilano,99444399,Terry,,Kitsilano,49.25835,-123.16539,Entire home/apt,145,1,12,2021-04-10,0.86,2,0
43356136,1.5 beds apartment steps from the water- Yaletown,11608673,Nico,,Downtown,49.27292,-123.12012,Entire home/apt,220,89,0,,,1,90
43357612,Gastown Pad Designer Style Private Rooftop Deck,3685910,Upscale,,Downtown,49.28422,-123.10468,Entire home/apt,185,30,0,,,3,290
43359249,☀ Corner & Sunny A/C 2 BR&BA FREE parking/skytrain,195488568,Ace,,Marpole,49.21117,-123.1157,Entire home/apt,300,30,1,2020-06-30,0.07,1,180
43364218,A Hidden Jewel in the heart Vancouver's West Side,14251448,Anthony,,Kitsilano,49.26304,-123.18488,Entire home/apt,215,1,2,2020-07-18,0.14,1,204
43373904,Clean! Exclusive Coal Harbour + Parking + Hot Tub,160201723,Nathanael,,West End,49.28639,-123.12469,Entire home/apt,398,2,112,2021-08-01,13.88,1,125
43382991,Cozy condo in the heart of Kitsilano!,345640752,Olivia,,Kitsilano,49.26834,-123.15489,Entire home/apt,190,30,2,2021-01-27,0.17,1,111
43388996,Premium Hotel Suites - 2 Double Beds w/Kitchenette,331399851,Gec,,Downtown,49.27504,-123.12758,Private room,303,7,26,2021-04-01,1.90,2,319
43390617,Extended Stay - King Bed Suite w/Kitchenette,331399851,Gec,,Downtown,49.27697,-123.12755,Private room,303,7,11,2021-06-27,1.21,2,315
43390903,"Modern 1 Bed, with Exceptional Views",95217850,Mauricio,,Downtown,49.27543,-123.11574,Entire home/apt,115,30,3,2020-12-31,0.25,23,220
43391066,Modern 2 bedroom Executive apartment,95217850,Mauricio,,Downtown,49.27387,-123.1145,Entire home/apt,130,30,0,,,23,219
43391223,OAKRIDGE MALL STATION HOUSE,78442973,Chunguang,,Oakridge,49.23063,-123.1148,Entire home/apt,500,2,3,2021-07-04,0.27,1,352
43392404,2 Bdrm 1 Living 1 Bath Suite  in Vancouver Central,120173435,Bob,,Kensington-Cedar Cottage,49.25248,-123.07473,Entire home/apt,83,2,33,2021-02-14,2.32,2,37
43393120,1 Bdrm 1 Living 1 Bath Suite  in Vancouver Central,120173435,Bob,,Kensington-Cedar Cottage,49.25081,-123.07603,Entire home/apt,78,2,47,2020-12-04,3.27,2,37
43423475,Classic Kitisilano two-room studio suite.,24210040,Nancy,,Kitsilano,49.26751,-123.18195,Entire home/apt,120,5,13,2021-07-31,1.04,1,282
43423909,Bright room with shared bathroom,191775601,Cindy,,Shaughnessy,49.2387,-123.15415,Private room,82,1,4,2021-05-31,0.30,2,18
43424375,Luxury Studio Suite in South Vancouver,104038743,Brandon,,Sunset,49.21485,-123.09453,Entire home/apt,88,3,14,2021-07-29,0.97,3,19
43425616,50% MONTHLY☆DESIGNER APT W/ VIEW☆ Close UBC/YVR/DT,34696573,Cammy,,Arbutus Ridge,49.23822,-123.1574,Entire home/apt,467,30,3,2021-05-02,0.37,6,46
43425649,Modern Yaletown Condo w Gorgeous View,327399583,Setareh,,Downtown,49.27738,-123.12044,Entire home/apt,160,30,2,2020-11-06,0.16,1,44
43433420,Modern & Spacious 2 Level Townhome,8368718,Yvonne,,Downtown Eastside,49.28192,-123.1028,Entire home/apt,130,30,0,,,3,18
43453347,41st Floor View Suite. Residence at Hotel Georgia,3685910,Upscale,,Downtown,49.28399,-123.1197,Entire home/apt,350,90,0,,,3,342
43460589,Brand New suite@Close to Airport/UBC/DT,277770414,Amanda,,Dunbar Southlands,49.2515,-123.1937,Entire home/apt,183,1,94,2021-02-01,7.01,1,122
43466346,Sheraton Wall Centre - Executive Furnished Rental,61969895,Steve,,West End,49.28124,-123.12757,Entire home/apt,98,90,0,,,1,95
43492008,♥DT Staycation 2Bed2Bath♥Close to Beach w/Parking,55948760,Alex,,West End,49.27912,-123.13066,Entire home/apt,155,2,33,2021-07-19,2.59,12,87
43497728,Lovely 2 Bedroom in Downtown,11207116,Moe,,West End,49.282,-123.12577,Entire home/apt,84,30,0,,,5,0
43501445,Chic apartment with glass bottom pool & great view,294176156,Jalissa,,Downtown,49.27391,-123.11446,Entire home/apt,150,30,0,,,1,0
43520083,Zodiac Luxury Sagittarius Palace Parkway(Monthly+Long Term only),346562402,Zodiac,,Marpole,49.21591,-123.11292,Entire home/apt,169,30,1,2020-09-25,0.09,18,55
43526639,Luxury Downtown Vancouver Condo,347323119,John,,Downtown,49.27558,-123.11462,Entire home/apt,145,2,15,2020-09-02,1.02,1,32
43527973,🏠 Cozy Home 🏠 600sf 1 BR close to YVR/DT Skytrain,55948760,Alex,,Marpole,49.21218,-123.11546,Entire home/apt,105,30,1,2021-06-27,0.70,12,124
43533212,Modern Strathcona Heritage Home Garden Lvl 2br/2ba,24407946,Ayla,,Downtown Eastside,49.28108,-123.08976,Entire home/apt,115,30,10,2020-10-20,0.75,1,113
43545228,PET FRIENDLY- 3BR- 1405 HARO STREET,231663454,Plan A,,West End,49.2863,-123.13084,Entire home/apt,156,30,0,,,67,156
43546367,1425 Haro-Studio-Pet Friendly - Downtown Vancouver,231663454,Plan A,,West End,49.28884,-123.12988,Entire home/apt,86,30,0,,,67,0
43548211,Zodiac Luxury Sagittarius Palace Parkway,346562402,Zodiac,,Marpole,49.21687,-123.11164,Entire home/apt,159,2,7,2021-06-03,0.60,18,55
43549792,💙 Heart of Downtown - Spacious unit with View,55948760,Alex,,West End,49.28222,-123.12636,Entire home/apt,160,30,3,2021-02-01,0.24,12,142
43555425,Eco-friendly one bdrm apartment in Kits!,100187707,Kasie,,Kitsilano,49.27097,-123.1604,Entire home/apt,203,2,22,2020-11-13,1.61,1,297
43556385,Beautiful Kitsilano Home 3 Bedroom 2.5 Bath Clean!,341421868,Katherine,,Kitsilano,49.26511,-123.15657,Entire home/apt,438,5,8,2020-09-06,1.38,1,327
43558701,Brand New 2Bed2Bath Central Vancouver Near Transit,41585601,Hung,,Fairview,49.26115,-123.11512,Entire home/apt,140,30,3,2021-02-28,0.41,1,82
43565791,"Furnished 2 BED/2 BATH  in Burnaby ""Heights""",272141624,Wendy,,Hastings-Sunrise,49.28057,-123.02463,Entire home/apt,135,300,1,2020-06-28,0.07,4,0
43583362,Luxurious Waterview 2BR Condo w/Parking By Stadium,308765087,Alex,,Downtown,49.2736,-123.11402,Entire home/apt,195,30,21,2021-05-01,1.53,1,127
43625609,ConvenientToAttractions&ClosetoAirport 4Bdrm House,45929065,Ada,,Victoria-Fraserview,49.21507,-123.0668,Entire home/apt,259,6,15,2021-08-05,1.07,2,34
43629286,"Cozy 1BR by Yaletown&Gastown,👌views, Free parking",58640068,Farshad,,Downtown,49.2799,-123.10694,Entire home/apt,156,1,57,2020-09-24,4.03,1,10
43629984,"2BR/3Beds, Private Entry, Skytrain, Shopping",219724375,Serene,,Killarney,49.23064,-123.0368,Entire home/apt,135,2,7,2021-07-25,0.71,2,53
43639445,Unique one bedroom Yaletown Vancouver apartment,95217850,Mauricio,,Downtown,49.27466,-123.11493,Entire home/apt,100,90,2,2021-01-16,0.19,23,129
43657837,Zodiac Palace Central 1BD+1solarium+1Den Science World Downtown,346562402,Zodiac,,Mount Pleasant,49.27179,-123.1006,Entire home/apt,245,30,3,2020-08-16,0.23,18,39
43669480,Top floor fully furnished Loft Penthouse,129334385,Peter,,Marpole,49.20296,-123.1334,Entire home/apt,105,30,2,2021-06-30,0.48,2,239
43679097,Furnished 1 bedroom sublet. Short or long term,348839186,Louis,,Mount Pleasant,49.26426,-123.11149,Private room,59,30,1,2020-08-09,0.08,1,8
43690628,Fantastic View ★Modern Studio in Downtown,347897672,Anastasia,,West End,49.2812,-123.12739,Entire home/apt,200,1,62,2021-07-30,4.99,1,105
43714788,Private room near Skytrain station,262634926,Akmal,,Sunset,49.22549,-123.10136,Private room,62,1,0,,,1,342
43743356,⭐️Vancouver friendship Guest house 四,348639088,Miyako,,Arbutus Ridge,49.24708,-123.16278,Private room,48,1,23,2021-02-10,1.82,5,0
43743563,⭐️Vancouver friendship Guest house 五,348639088,Miyako,,Arbutus Ridge,49.24898,-123.16071,Private room,38,1,9,2021-07-08,0.72,5,38
43754376,D23 - 2 Bedroom corner loft at MADDOX!,30899,Rami,,Downtown,49.27544,-123.12813,Entire home/apt,138,90,0,,,41,233
43755084,Stunning Architectural Gem - by VGH & City Hall,329993227,Host Support,,Riley Park,49.25529,-123.11129,Entire home/apt,197,30,6,2021-06-24,0.52,5,86
43768387,Skytrain super isolation suite: Airport - Downtown,190921577,Sharon,,Oakridge,49.22663,-123.1138,Entire home/apt,88,15,0,,,4,0
43779000,Fully Furnished 1 Bdrm Downtown Condo,98865724,Tommy,,Downtown,49.27622,-123.12931,Entire home/apt,100,90,0,,,1,90
43780501,Funky Apartment with fantastic views,6033,Cam,,West End,49.29383,-123.13639,Entire home/apt,129,30,4,2021-03-31,0.39,2,338
43781478,Temporary yet comfortable stays in East Vancouver,1886797,Carrol,,Kensington-Cedar Cottage,49.24055,-123.0837,Entire home/apt,62,30,0,,,3,287
43789438,Queen bed with shared bathroom,212674897,Lily,,Oakridge,49.22709,-123.12732,Private room,87,1,15,2021-07-13,1.63,3,32
43807042,Classy 1 Bedroom Suite,95217850,Mauricio,,Downtown,49.27533,-123.12906,Entire home/apt,110,30,0,,,23,129
43817461,Ultra Luxury -with your own private putting green!,228483049,Sam,,Kitsilano,49.26799,-123.16636,Entire home/apt,276,30,4,2020-11-07,1.25,2,178
43821712,"At Home in Vancouver: Immaculate, Private, Central",12520093,At Home In Vancouver,,Mount Pleasant,49.2585,-123.08537,Entire home/apt,175,3,5,2021-07-14,0.39,1,312
43821995,Lovely CBD Skyhigh 2 BR&BA w/Fast Wifi/CitView,55948760,Alex,,West End,49.28181,-123.12602,Entire home/apt,167,30,4,2021-05-26,0.31,12,148
43846664,Ground level suite with private entry,350621763,Dalpreet,,Kensington-Cedar Cottage,49.24734,-123.07494,Entire home/apt,91,1,12,2021-02-03,12,1,42
43869990,Stylish living in the heart of downtown Vancouver,115226911,Chella,,Downtown,49.28436,-123.11689,Entire home/apt,130,30,0,,,1,348
43870316,Corporate Stays | Mondrian | Cozy 1 Bedroom Apt.,38459934,Corporate Stays,,Downtown,49.27928,-123.12047,Entire home/apt,171,30,0,,,35,1
43899731,Amazing one bedroom condo!,351425159,Alec,,Downtown,49.27333,-123.12758,Entire home/apt,254,2,4,2020-10-03,0.29,1,0
43900863,🌟Vancouver Marpole Home Hotel 一,348639088,Miyako,,Marpole,49.21613,-123.14369,Private room,65,1,33,2020-09-10,2.64,5,0
43901092,🌟Vancouver Marpole Home Hotel 三,348639088,Miyako,,Marpole,49.21452,-123.14231,Private room,58,1,27,2021-04-20,2.31,5,34
43901297,🌟Vancouver Marpole Home Hotel 七,348639088,Miyako,,Marpole,49.21561,-123.14419,Private room,42,1,11,2021-01-20,0.93,5,0
43937790,New stunning home in the heart of Kitsilano,7170285,Kate,,Kitsilano,49.26677,-123.16245,Entire home/apt,350,3,2,2020-08-03,0.15,1,0
43946933,Cozy and tasteful private ground level suite,36638308,Dave,,Kensington-Cedar Cottage,49.25976,-123.07446,Entire home/apt,131,7,38,2021-08-05,2.82,1,21
43973729,Downtown Vancouver Amazing Ocean View by SkyTrain,55948760,Alex,,Downtown,49.27823,-123.10815,Entire home/apt,167,2,43,2021-05-11,3.65,12,152
43997233,Private Mt Pleasant Studio Suite with Shared Patio,46346140,Chris,,Mount Pleasant,49.26158,-123.08246,Entire home/apt,89,2,65,2020-09-23,7.12,1,172
44003250,Bright comfortable 1BD + 1Den Downtown Apartment,340057644,Cindy,,Downtown,49.27472,-123.11666,Entire home/apt,170,30,8,2020-09-28,0.65,1,34
44003537,NEW Townhouse Loft w Private Street Access,7151689,Hoa,,Downtown Eastside,49.27751,-123.09855,Entire home/apt,180,7,14,2021-07-24,1.06,1,0
44005542,New | 1300 sqft | Yaletown | Parking | 2 Bd 3 Bath,8763079,Conor,,Downtown,49.27883,-123.11714,Entire home/apt,250,30,2,2021-06-17,0.59,3,100
44014044,Modernist Zen Garden Suite- Two Bikes Included!,21409576,Kelli,,Arbutus Ridge,49.23972,-123.15498,Entire home/apt,150,3,15,2020-11-09,1.55,1,25
44016081,"Breathtaking Views 3 bdrm, pool, hot tub, gym",29412479,Suzanne,,Downtown,49.27465,-123.12995,Entire home/apt,500,30,1,2021-04-11,0.25,8,80
44019214,1 block to Rupert skytrain with mountain/city view,316013711,Q,,Grandview-Woodland,49.26246,-123.07123,Private room,102,30,0,,,7,365
44020727,Big Modern Character Home with Views by the Beach,116612603,Dawn,,Hastings-Sunrise,49.28834,-123.04685,Entire home/apt,318,2,2,2021-07-23,2,1,3
44021555,Modern new luxury townhouse,57366932,Linda,,Renfrew-Collingwood,49.23854,-123.05431,Entire home/apt,290,3,12,2020-11-29,1.01,2,125
44031753,👑 Convenient 1 BR & Den w/Parking - Walk to beach,55948760,Alex,,West End,49.27942,-123.1299,Entire home/apt,121,2,38,2021-07-23,2.98,12,83
44034163,Vancouver House - Architectural Wonder,352938664,Lissa,,Downtown,49.27442,-123.12983,Entire home/apt,225,300,0,,,1,90
44035933,Brand New 2-Bedroom Suite with Wi-Fi and TV.,335175140,Ken,,Killarney,49.22098,-123.04455,Entire home/apt,130,2,2,2020-10-02,0.18,2,62
44064013,Elite Executive Suites presents : 2 bd+2 bath+Den,353290608,Sam,,Downtown Eastside,49.28095,-123.10621,Entire home/apt,119,2,0,,,1,0
44088975,❤︎ Spacious Artistic Vacation Getaway ❤︎,22591916,April,,Downtown Eastside,49.28053,-123.10924,Entire home/apt,174,2,12,2021-07-31,1.07,1,7
44090365,Gastown Heritage Conversion 3 MONTHS MINIMUM,353870843,James,,Downtown Eastside,49.28147,-123.10822,Entire home/apt,100,92,1,2021-04-03,0.23,1,0
44105969,Yaletown - One Bedroom Suite,4702743,Javi,,Downtown,49.27913,-123.11864,Entire home/apt,200,31,0,,,1,89
44123784,Luxurious Vancouver Condo - 1Bed Compact,100605868,Sharebnb,,Downtown,49.28056,-123.1258,Entire home/apt,206,2,0,,,2,1
44123986,Luxurious Vancouver Condo -2Bed Compact,100605868,Sharebnb,,Downtown,49.28032,-123.12532,Entire home/apt,241,2,0,,,2,2
44131805,Furnished big bright room for females,255811719,Tam,,Renfrew-Collingwood,49.23579,-123.03803,Private room,25,30,1,2021-06-12,0.52,3,86
44132626,Furnished Partitioned den/small room -females only,255811719,Tam,,Renfrew-Collingwood,49.23397,-123.03716,Private room,25,30,1,2021-03-20,0.21,3,261
44135027,Coal Harbour Home w/ Panoramic City View,354776694,Fan,,Downtown,49.28725,-123.12274,Entire home/apt,347,3,26,2021-05-25,2.01,1,14
44140484,Beautiful Garden Level Suite for Two,22096754,Evie,,Mount Pleasant,49.25855,-123.0797,Entire home/apt,110,10,1,2020-09-01,0.09,2,1
44147687,[캐나다라인 지하철역 도보3분] 더블침대 x2 개인룸(공용화장실) #2,352524633,인성,,Marpole,49.21217,-123.11554,Private room,60,14,0,,,4,43
44168247,‘Chickadee’ A Unique & Cosy Static Trailer,723510,Dave,,Shaughnessy,49.24412,-123.13165,Entire home/apt,48,1,25,2021-01-19,2.11,1,65
44168388,Standard King One Bedroom Suite with Kitchen,348007316,Sunset Inn & Suites,,West End,49.28103,-123.13161,Entire home/apt,229,1,10,2021-07-17,0.87,4,269
44179770,Coal Harbour Modern Apartment,60505386,Hamid,,Downtown,49.28852,-123.12402,Entire home/apt,192,2,61,2021-01-22,61,2,99
44181633,2 Bed Loft with High floor ceiling and rooftop,355809880,Diana,,Downtown,49.27894,-123.12218,Entire home/apt,99,1,1,2020-08-01,0.08,1,0
44188116,Coal harbour cozy one bedroom apartment,60000697,Roberto,,Downtown,49.29037,-123.12809,Entire home/apt,120,30,2,2020-11-30,0.19,2,339
44193201,Home away from home !,355983005,Klara,,West End,49.28376,-123.12375,Entire home/apt,275,30,0,,,1,365
44195072,Luxury 2BR+Den+Solarium Apt with Awesome DT View,349804247,Elvan,,Downtown,49.27789,-123.10709,Entire home/apt,290,30,35,2021-01-14,2.90,9,187
44206385,Bright + Modern Main Street Suite,20244132,Janet,,Riley Park,49.25424,-123.10303,Entire home/apt,102,1,16,2021-08-02,1.28,2,302
44210108,Comfy 2 bedrooms ideally located to explore.,5335111,Eric,,South Cambie,49.23588,-123.12584,Entire home/apt,165,3,1,2020-07-19,0.08,2,357
44216736,Spacious luxury one br. suite with billards in Van,279049972,Terry,,Dunbar Southlands,49.24775,-123.18042,Entire home/apt,171,2,17,2021-06-25,1.49,1,322
44226040,[캐나다라인 지하철역 도보3분] 더블침대 x2 개인룸(공용화장실) #4,352524633,인성,,Marpole,49.21394,-123.11599,Private room,60,1,0,,,4,338
44227322,Top Floor Bright Private Room w/ Park View & Patio,340427399,Justin,,Victoria-Fraserview,49.22118,-123.05514,Private room,75,2,1,2020-09-04,0.09,1,0
44244604,Fully furnished 2 BR 2 Bath with Water Views!!,130156536,Divya,,Downtown,49.28045,-123.10989,Entire home/apt,349,2,1,2021-05-02,0.30,1,341
44245547,Downtown 3-storey Townhouse w/Roof Patio & Parking,263694983,Jordan,,Downtown,49.28076,-123.10981,Entire home/apt,414,31,8,2020-12-26,0.68,1,42
44249245,Small room in cozy DT Vancouver apartment!,142234288,Oriana,,Downtown,49.27666,-123.12818,Private room,57,2,36,2020-12-13,3.27,1,46
44252533,"Classic  2 bed, 2 bath apartment / Yaletown",95217850,Mauricio,,Downtown,49.2772,-123.12207,Entire home/apt,120,30,0,,,23,151
44252967,🏙⛰🏡 New 2020 House with Private Entrance and Yard,136418325,Markus,,Kensington-Cedar Cottage,49.2379,-123.06381,Entire home/apt,133,42,5,2020-09-06,0.51,1,280
44253302,Corner 1Bedroom & Den Suite in Vancouver Downtown,7955073,Times Square Suites Hotel,,West End,49.29232,-123.13462,Entire home/apt,329,3,4,2021-06-23,0.32,3,251
44267577,"Bright Spacious studio Downtown Vancouver, Patio",56384031,Maddi,,Downtown,49.28038,-123.1252,Entire home/apt,113,30,4,2021-07-10,0.40,5,226
44269319,Spacious Loft in the heart of Hastings Sunrise,227880483,Elsa,,Hastings-Sunrise,49.28016,-123.05426,Entire home/apt,90,30,0,,,1,99
44276438,[캐나다라인 지하철역 도보3분] 더블침대 x2 개인룸(개인화장실) #3,352524633,인성,,Marpole,49.21213,-123.11569,Private room,70,14,0,,,4,342
44292082,Modern bright and airy garden suite near skytrain,17128149,Holly,,Renfrew-Collingwood,49.25024,-123.05147,Entire home/apt,184,3,11,2021-08-02,0.90,1,50
44294276,Executive King One Bedroom Suites with sofa bed,348007316,Sunset Inn & Suites,,West End,49.28125,-123.13316,Entire home/apt,259,1,2,2021-07-29,0.29,4,270
44306270,"Corner Unit, nice park view",169212821,Weiwei,,Downtown,49.27403,-123.12521,Entire home/apt,2200,180,0,,,1,180
44307675,The Trendy Savoy - right in the heart of downtown!,4687259,Russ,,Downtown,49.27773,-123.12082,Entire home/apt,200,2,33,2021-05-24,3.21,1,109
44317516,High-End Downtown Condo!,268816965,Kelepi,,Downtown Eastside,49.27968,-123.10015,Entire home/apt,105,3,3,2020-12-31,0.28,1,51
44318330,12-1 Private room central Vancouver near skytrain,356993612,Cora1210,,Mount Pleasant,49.26047,-123.07837,Private room,50,30,1,2020-11-15,0.11,16,179
44320273,12-2 Bright room Central Vancouver near skytrain,356993612,Cora1210,,Mount Pleasant,49.25959,-123.0782,Private room,39,30,4,2021-06-30,0.35,16,158
44320972,Fabulous Yaletown Condo with Amazing Views,357499232,Ajand,,Downtown,49.2752,-123.11126,Entire home/apt,150,30,0,,,1,0
44323312,19-1-5 Bright room central Vancouver,357531934,Cora,,Kensington-Cedar Cottage,49.25344,-123.08987,Private room,65,1,2,2021-07-04,0.60,14,165
44326587,Home Theatre in the Air-Conditioned Suite Sixteen,166116403,Ruben,,West End,49.2812,-123.12689,Entire home/apt,312,4,9,2021-07-04,0.74,1,149
44333469,[캐나다라인 지하철역 도보3분] 웨스트 3층 고급 현대식 단독 하우스,352524633,인성,,Marpole,49.21406,-123.11407,Private room,1050,7,0,,,4,83
44340870,Skytrain*Fun Neighbourhood*Rustic Charm,11067913,Andy,,Kensington-Cedar Cottage,49.26111,-123.07165,Private room,23,113,3,2021-05-01,0.26,6,2
44345123,1405 Haro Street - 1 Bedroom - Downtown Vancouver,231663454,Plan A,,West End,49.28788,-123.13206,Entire home/apt,110,30,0,,,67,126
44349386,Life on the Ark simply 20 enjoy your stay!,53308945,Stephen,,Downtown,49.2759,-123.11465,Entire home/apt,163,1,0,,,1,65
44358438,"Olympic Village 1BR near Seawall, Granville Isle.",276378792,Mary M,,Mount Pleasant,49.27062,-123.10899,Entire home/apt,100,180,0,,,1,166
